nohup: ignoring input
wandb: [wandb.login()] Using explicit session credentials for https://api.wandb.ai.
wandb: Appending key for api.wandb.ai to your netrc file: /home/santiago/.netrc
wandb: Currently logged in as: santiago-florido (TAU-Frugal) to https://api.wandb.ai. Use `wandb login --relogin` to force relogin
wandb: Tracking run with wandb version 0.28.0
wandb: Run data is saved locally in results/wandb/run-20260713_140648-r1o0v65h
wandb: Run `wandb offline` to turn off syncing.
wandb: Syncing run mnist_normal_adamw_3x18_15k
wandb: ⭐️ View project at https://wandb.ai/TAU-Frugal/stable-tiny
wandb: 🚀 View run at https://wandb.ai/TAU-Frugal/stable-tiny/runs/r1o0v65h
Using device: cuda
Training method: normal
W&B logging enabled: project=stable-tiny, run=mnist_normal_adamw_3x18_15k
Original model:
LinearGrowingModule(LinearGrowingModule(Layer 0))(in_features=784, out_features=18, use_bias=True)
LinearGrowingModule(LinearGrowingModule(Layer 1))(in_features=18, out_features=18, use_bias=True)
LinearGrowingModule(LinearGrowingModule(Layer 2))(in_features=18, out_features=18, use_bias=True)
LinearGrowingModule(LinearGrowingModule(Layer 3))(in_features=18, out_features=10, use_bias=True)
[SGD] Epoch 124, train_loss=0.0038, validation_loss=0.6062, test_loss=0.1885 (-0.0070), train_acc=0.993, validation_acc=0.919, test_acc=0.913, lr=0.0003159
[SGD] Epoch 125, train_loss=0.0037, validation_loss=0.6451, test_loss=0.2001 (+0.0117), train_acc=0.993, validation_acc=0.917, test_acc=0.912, lr=0.0003087
[SGD] Epoch 126, train_loss=0.0037, validation_loss=0.6667, test_loss=0.2058 (+0.0057), train_acc=0.993, validation_acc=0.918, test_acc=0.911, lr=0.0003014
[SGD] Epoch 127, train_loss=0.0037, validation_loss=0.6778, test_loss=0.2098 (+0.0040), train_acc=0.993, validation_acc=0.918, test_acc=0.911, lr=0.0002942
[SGD] Epoch 128, train_loss=0.0037, validation_loss=0.6939, test_loss=0.2127 (+0.0029), train_acc=0.993, validation_acc=0.918, test_acc=0.913, lr=0.0002871
[SGD] Epoch 129, train_loss=0.0037, validation_loss=0.7399, test_loss=0.2277 (+0.0150), train_acc=0.993, validation_acc=0.920, test_acc=0.912, lr=0.00028
[SGD] Epoch 130, train_loss=0.0037, validation_loss=0.7617, test_loss=0.2334 (+0.0057), train_acc=0.993, validation_acc=0.922, test_acc=0.911, lr=0.000273
[SGD] Epoch 131, train_loss=0.0036, validation_loss=0.7517, test_loss=0.2295 (-0.0040), train_acc=0.993, validation_acc=0.918, test_acc=0.911, lr=0.000266
[SGD] Epoch 132, train_loss=0.0036, validation_loss=0.7703, test_loss=0.2337 (+0.0043), train_acc=0.993, validation_acc=0.921, test_acc=0.912, lr=0.0002591
[SGD] Epoch 133, train_loss=0.0036, validation_loss=0.8095, test_loss=0.2465 (+0.0128), train_acc=0.993, validation_acc=0.919, test_acc=0.910, lr=0.0002523
[SGD] Epoch 134, train_loss=0.0036, validation_loss=0.8090, test_loss=0.2452 (-0.0014), train_acc=0.993, validation_acc=0.918, test_acc=0.912, lr=0.0002455
[SGD] Epoch 135, train_loss=0.0036, validation_loss=0.8228, test_loss=0.2483 (+0.0032), train_acc=0.993, validation_acc=0.919, test_acc=0.914, lr=0.0002388
[SGD] Epoch 136, train_loss=0.0035, validation_loss=0.8388, test_loss=0.2529 (+0.0046), train_acc=0.993, validation_acc=0.917, test_acc=0.909, lr=0.0002321
[SGD] Epoch 137, train_loss=0.0035, validation_loss=0.8563, test_loss=0.2572 (+0.0042), train_acc=0.993, validation_acc=0.921, test_acc=0.909, lr=0.0002255
[SGD] Epoch 138, train_loss=0.0035, validation_loss=0.8610, test_loss=0.2585 (+0.0014), train_acc=0.993, validation_acc=0.919, test_acc=0.909, lr=0.000219
[SGD] Epoch 139, train_loss=0.0035, validation_loss=0.8749, test_loss=0.2626 (+0.0041), train_acc=0.993, validation_acc=0.920, test_acc=0.912, lr=0.0002125
[SGD] Epoch 140, train_loss=0.0035, validation_loss=0.9058, test_loss=0.2720 (+0.0094), train_acc=0.993, validation_acc=0.919, test_acc=0.912, lr=0.0002061
[SGD] Epoch 141, train_loss=0.0035, validation_loss=0.8997, test_loss=0.2690 (-0.0030), train_acc=0.993, validation_acc=0.917, test_acc=0.909, lr=0.0001998
[SGD] Epoch 142, train_loss=0.0035, validation_loss=0.9457, test_loss=0.2830 (+0.0140), train_acc=0.993, validation_acc=0.917, test_acc=0.909, lr=0.0001935
[SGD] Epoch 143, train_loss=0.0034, validation_loss=0.9356, test_loss=0.2797 (-0.0033), train_acc=0.993, validation_acc=0.918, test_acc=0.910, lr=0.0001874
[SGD] Epoch 144, train_loss=0.0034, validation_loss=0.9634, test_loss=0.2882 (+0.0085), train_acc=0.993, validation_acc=0.917, test_acc=0.910, lr=0.0001813
[SGD] Epoch 145, train_loss=0.0034, validation_loss=0.9638, test_loss=0.2870 (-0.0012), train_acc=0.993, validation_acc=0.919, test_acc=0.909, lr=0.0001753
[SGD] Epoch 146, train_loss=0.0034, validation_loss=0.9766, test_loss=0.2911 (+0.0041), train_acc=0.993, validation_acc=0.918, test_acc=0.907, lr=0.0001693
[SGD] Epoch 147, train_loss=0.0034, validation_loss=0.9858, test_loss=0.2934 (+0.0022), train_acc=0.993, validation_acc=0.918, test_acc=0.908, lr=0.0001635
[SGD] Epoch 148, train_loss=0.0034, validation_loss=1.0078, test_loss=0.2995 (+0.0061), train_acc=0.993, validation_acc=0.918, test_acc=0.911, lr=0.0001577
[SGD] Epoch 149, train_loss=0.0034, validation_loss=1.0039, test_loss=0.2978 (-0.0017), train_acc=0.993, validation_acc=0.916, test_acc=0.910, lr=0.000152
[SGD] Epoch 150, train_loss=0.0034, validation_loss=1.0313, test_loss=0.3064 (+0.0086), train_acc=0.993, validation_acc=0.918, test_acc=0.907, lr=0.0001464
[SGD] Epoch 151, train_loss=0.0034, validation_loss=1.0308, test_loss=0.3060 (-0.0004), train_acc=0.993, validation_acc=0.918, test_acc=0.908, lr=0.0001409
[SGD] Epoch 152, train_loss=0.0034, validation_loss=1.0317, test_loss=0.3061 (+0.0001), train_acc=0.993, validation_acc=0.918, test_acc=0.907, lr=0.0001355
[SGD] Epoch 153, train_loss=0.0034, validation_loss=1.0519, test_loss=0.3117 (+0.0057), train_acc=0.993, validation_acc=0.918, test_acc=0.907, lr=0.0001302
[SGD] Epoch 154, train_loss=0.0034, validation_loss=1.0677, test_loss=0.3157 (+0.0040), train_acc=0.993, validation_acc=0.917, test_acc=0.908, lr=0.0001249
[SGD] Epoch 155, train_loss=0.0033, validation_loss=1.0675, test_loss=0.3145 (-0.0013), train_acc=0.993, validation_acc=0.919, test_acc=0.908, lr=0.0001198wandb: updating run metadata
wandb: uploading wandb-summary.json; uploading config.yaml; uploading output.log
wandb: uploading output.log
wandb: 
wandb: Run history:
wandb:                   epoch ▁▁▁▁▂▂▂▂▃▃▃▃▄▄▅▅▅▅▅▅▅▆▆▆▆▇▇▇▇▇▇▇▇▇▇█████
wandb:        model/num_params ▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁
wandb: optimizer/learning_rate █████████▇▇▇▇▇▇▇▇▆▆▆▅▅▅▄▄▃▃▃▃▂▂▂▂▂▁▁▁▁▁▁
wandb:           test/accuracy ▁▇██████████████████████████████████████
wandb:               test/loss ▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▂▂▂▂▂▃▃▃▄▅▅▇▇▇▇█████████
wandb:          train/accuracy ▁▂▃▃▄▄▄▅▆▆▇▇▇▇▇▇█▇██████████████████████
wandb:              train/loss █▂▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁
wandb:     validation/accuracy ▁▂▃▄▃▇▇█▇▆▆▇█▅▅▆▆▆▄▄▅▅▃▂▃▂▃▃▃▃▄▃▃▃▃▃▃▃▃▃
wandb:         validation/loss ▂▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▂▂▂▂▂▂▂▃▃▃▃▄▄▄▅▇▇▇▇█████
wandb: 
wandb: Run summary:
wandb:                   epoch 200
wandb:         event/step_type SGD
wandb:        final/num_params 15004
wandb:     final/test_accuracy 0.9065
wandb:         final/test_loss 0.34359
wandb:    final/train_accuracy 0.9931
wandb:        final/train_loss 0.00322
wandb:        model/num_params 15004
wandb: optimizer/learning_rate 0
wandb:           test/accuracy 0.9065
wandb:                      +5 ...
wandb: 
wandb: 🚀 View run mnist_normal_adamw_3x18_15k at: https://wandb.ai/TAU-Frugal/stable-tiny/runs/r1o0v65h
wandb: ⭐️ View project at: https://wandb.ai/TAU-Frugal/stable-tiny
wandb: Synced 5 W&B file(s), 0 media file(s), 0 artifact file(s) and 0 other file(s)
wandb: Find logs at: results/wandb/run-20260713_140648-r1o0v65h/logs

[SGD] Epoch 156, train_loss=0.0033, validation_loss=1.0722, test_loss=0.3168 (+0.0024), train_acc=0.993, validation_acc=0.918, test_acc=0.907, lr=0.0001147
[SGD] Epoch 157, train_loss=0.0033, validation_loss=1.0751, test_loss=0.3165 (-0.0003), train_acc=0.993, validation_acc=0.918, test_acc=0.907, lr=0.0001098
[SGD] Epoch 158, train_loss=0.0033, validation_loss=1.0859, test_loss=0.3192 (+0.0027), train_acc=0.993, validation_acc=0.920, test_acc=0.907, lr=0.0001049
[SGD] Epoch 159, train_loss=0.0033, validation_loss=1.0928, test_loss=0.3208 (+0.0016), train_acc=0.993, validation_acc=0.918, test_acc=0.907, lr=0.0001002
[SGD] Epoch 160, train_loss=0.0033, validation_loss=1.1000, test_loss=0.3221 (+0.0013), train_acc=0.993, validation_acc=0.917, test_acc=0.906, lr=9.549e-05
[SGD] Epoch 161, train_loss=0.0033, validation_loss=1.1017, test_loss=0.3231 (+0.0009), train_acc=0.993, validation_acc=0.919, test_acc=0.907, lr=9.093e-05
[SGD] Epoch 162, train_loss=0.0033, validation_loss=1.1015, test_loss=0.3227 (-0.0003), train_acc=0.993, validation_acc=0.917, test_acc=0.906, lr=8.646e-05
[SGD] Epoch 163, train_loss=0.0033, validation_loss=1.1144, test_loss=0.3259 (+0.0032), train_acc=0.993, validation_acc=0.919, test_acc=0.907, lr=8.21e-05
[SGD] Epoch 164, train_loss=0.0033, validation_loss=1.1290, test_loss=0.3296 (+0.0037), train_acc=0.993, validation_acc=0.918, test_acc=0.907, lr=7.784e-05
[SGD] Epoch 165, train_loss=0.0033, validation_loss=1.1354, test_loss=0.3318 (+0.0021), train_acc=0.993, validation_acc=0.918, test_acc=0.907, lr=7.368e-05
[SGD] Epoch 166, train_loss=0.0033, validation_loss=1.1325, test_loss=0.3304 (-0.0014), train_acc=0.993, validation_acc=0.918, test_acc=0.907, lr=6.963e-05
[SGD] Epoch 167, train_loss=0.0033, validation_loss=1.1486, test_loss=0.3346 (+0.0043), train_acc=0.993, validation_acc=0.918, test_acc=0.907, lr=6.568e-05
[SGD] Epoch 168, train_loss=0.0033, validation_loss=1.1484, test_loss=0.3344 (-0.0002), train_acc=0.993, validation_acc=0.917, test_acc=0.906, lr=6.185e-05
[SGD] Epoch 169, train_loss=0.0033, validation_loss=1.1489, test_loss=0.3342 (-0.0002), train_acc=0.993, validation_acc=0.918, test_acc=0.906, lr=5.812e-05
[SGD] Epoch 170, train_loss=0.0033, validation_loss=1.1474, test_loss=0.3339 (-0.0003), train_acc=0.993, validation_acc=0.919, test_acc=0.908, lr=5.45e-05
[SGD] Epoch 171, train_loss=0.0032, validation_loss=1.1502, test_loss=0.3344 (+0.0005), train_acc=0.993, validation_acc=0.919, test_acc=0.907, lr=5.099e-05
[SGD] Epoch 172, train_loss=0.0032, validation_loss=1.1530, test_loss=0.3350 (+0.0006), train_acc=0.993, validation_acc=0.918, test_acc=0.906, lr=4.759e-05
[SGD] Epoch 173, train_loss=0.0032, validation_loss=1.1583, test_loss=0.3367 (+0.0017), train_acc=0.993, validation_acc=0.919, test_acc=0.906, lr=4.43e-05
[SGD] Epoch 174, train_loss=0.0032, validation_loss=1.1601, test_loss=0.3371 (+0.0004), train_acc=0.993, validation_acc=0.918, test_acc=0.905, lr=4.112e-05
[SGD] Epoch 175, train_loss=0.0032, validation_loss=1.1618, test_loss=0.3375 (+0.0004), train_acc=0.993, validation_acc=0.919, test_acc=0.906, lr=3.806e-05
[SGD] Epoch 176, train_loss=0.0032, validation_loss=1.1666, test_loss=0.3388 (+0.0014), train_acc=0.993, validation_acc=0.918, test_acc=0.905, lr=3.511e-05
[SGD] Epoch 177, train_loss=0.0032, validation_loss=1.1642, test_loss=0.3382 (-0.0007), train_acc=0.993, validation_acc=0.919, test_acc=0.906, lr=3.228e-05
[SGD] Epoch 178, train_loss=0.0032, validation_loss=1.1697, test_loss=0.3397 (+0.0016), train_acc=0.993, validation_acc=0.919, test_acc=0.907, lr=2.956e-05
[SGD] Epoch 179, train_loss=0.0032, validation_loss=1.1732, test_loss=0.3408 (+0.0011), train_acc=0.993, validation_acc=0.919, test_acc=0.906, lr=2.696e-05
[SGD] Epoch 180, train_loss=0.0032, validation_loss=1.1750, test_loss=0.3413 (+0.0005), train_acc=0.993, validation_acc=0.919, test_acc=0.907, lr=2.447e-05
[SGD] Epoch 181, train_loss=0.0032, validation_loss=1.1758, test_loss=0.3415 (+0.0002), train_acc=0.993, validation_acc=0.920, test_acc=0.907, lr=2.21e-05
[SGD] Epoch 182, train_loss=0.0032, validation_loss=1.1809, test_loss=0.3429 (+0.0014), train_acc=0.993, validation_acc=0.919, test_acc=0.906, lr=1.985e-05
[SGD] Epoch 183, train_loss=0.0032, validation_loss=1.1823, test_loss=0.3433 (+0.0004), train_acc=0.993, validation_acc=0.919, test_acc=0.906, lr=1.772e-05
[SGD] Epoch 184, train_loss=0.0032, validation_loss=1.1760, test_loss=0.3415 (-0.0018), train_acc=0.993, validation_acc=0.918, test_acc=0.906, lr=1.571e-05
[SGD] Epoch 185, train_loss=0.0032, validation_loss=1.1806, test_loss=0.3427 (+0.0013), train_acc=0.993, validation_acc=0.919, test_acc=0.906, lr=1.382e-05
[SGD] Epoch 186, train_loss=0.0032, validation_loss=1.1793, test_loss=0.3424 (-0.0004), train_acc=0.993, validation_acc=0.919, test_acc=0.907, lr=1.204e-05
[SGD] Epoch 187, train_loss=0.0032, validation_loss=1.1827, test_loss=0.3434 (+0.0010), train_acc=0.993, validation_acc=0.919, test_acc=0.906, lr=1.039e-05
[SGD] Epoch 188, train_loss=0.0032, validation_loss=1.1832, test_loss=0.3435 (+0.0001), train_acc=0.993, validation_acc=0.918, test_acc=0.906, lr=8.856e-06
[SGD] Epoch 189, train_loss=0.0032, validation_loss=1.1827, test_loss=0.3433 (-0.0001), train_acc=0.993, validation_acc=0.918, test_acc=0.906, lr=7.445e-06
[SGD] Epoch 190, train_loss=0.0032, validation_loss=1.1828, test_loss=0.3434 (+0.0000), train_acc=0.993, validation_acc=0.919, test_acc=0.906, lr=6.156e-06
[SGD] Epoch 191, train_loss=0.0032, validation_loss=1.1827, test_loss=0.3433 (-0.0000), train_acc=0.993, validation_acc=0.918, test_acc=0.906, lr=4.988e-06
[SGD] Epoch 192, train_loss=0.0032, validation_loss=1.1832, test_loss=0.3435 (+0.0001), train_acc=0.993, validation_acc=0.919, test_acc=0.906, lr=3.943e-06
[SGD] Epoch 193, train_loss=0.0032, validation_loss=1.1830, test_loss=0.3434 (-0.0001), train_acc=0.993, validation_acc=0.919, test_acc=0.906, lr=3.02e-06
[SGD] Epoch 194, train_loss=0.0032, validation_loss=1.1833, test_loss=0.3435 (+0.0001), train_acc=0.993, validation_acc=0.919, test_acc=0.906, lr=2.219e-06
[SGD] Epoch 195, train_loss=0.0032, validation_loss=1.1836, test_loss=0.3436 (+0.0001), train_acc=0.993, validation_acc=0.919, test_acc=0.906, lr=1.541e-06
[SGD] Epoch 196, train_loss=0.0032, validation_loss=1.1836, test_loss=0.3436 (+0.0000), train_acc=0.993, validation_acc=0.919, test_acc=0.906, lr=9.866e-07
[SGD] Epoch 197, train_loss=0.0032, validation_loss=1.1836, test_loss=0.3436 (-0.0000), train_acc=0.993, validation_acc=0.918, test_acc=0.906, lr=5.551e-07
[SGD] Epoch 198, train_loss=0.0032, validation_loss=1.1836, test_loss=0.3436 (+0.0000), train_acc=0.993, validation_acc=0.918, test_acc=0.906, lr=2.467e-07
[SGD] Epoch 199, train_loss=0.0032, validation_loss=1.1836, test_loss=0.3436 (+0.0000), train_acc=0.993, validation_acc=0.918, test_acc=0.906, lr=6.168e-08
[SGD] Epoch 200, train_loss=0.0032, validation_loss=1.1836, test_loss=0.3436 (+0.0000), train_acc=0.993, validation_acc=0.918, test_acc=0.906, lr=0
Saved history: results/mnist_normal_adamw_3x18_15k_history.json
